tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM,Class
9606,Homo sapiens,3952,0,live,LEP,"LEPD, OB, OBS",leptin,"leptin|leptin (murine obesity homolog)|leptin (obesity homolog, mouse)|obese protein|obese, mouse, homolog of|obesity factor",7q32.1,7,NC_000007.14,128241201,128257629,plus,3,164160,CP
9606,Homo sapiens,54923,0,live,LIME1,"LIME, dJ583P15.4",Lck interacting transmembrane adaptor 1,lck-interacting transmembrane adapter 1|lck-interacting membrane protein|lck-interacting molecule,20q13.33,20,NC_000020.11,63735701,63739103,plus,7,609809,CP
9606,Homo sapiens,4049,0,live,LTA,"LT, TNFB, TNFSF1, TNLG1E",lymphotoxin alpha,"lymphotoxin-alpha|LT-alpha|TNF superfamily, member 1|TNF-beta|truncated lymphotoxin alpha|tumor necrosis factor beta|tumor necrosis factor ligand 1E|tumor necrosis factor ligand superfamily member 1",6p21.33,6,NC_000006.12,31560550,31574324,plus,8,153440,CP
9606,Homo sapiens,4153,0,live,MBL2,"COLEC1, HSMBPC, MBLD, MBP, MBP-C, MBP1, MBPD, MBL2",mannose binding lectin 2,"mannose-binding protein C|collectin-1|mannan-binding lectin|mannose-binding lectin (protein C) 2, soluble (opsonic defect)|mannose-binding lectin 2, soluble (opsonic defect)",10q21.1,10,NC_000010.11,52765380,52772784,minus,5,154545,CP
9606,Homo sapiens,406907,0,live,MIR124-1,"MIR124A, MIR124A1, MIRN124-1, MIRN124A1, mir-124-1",microRNA 124-1,hsa-mir-124-1|hsa-mir-124a-1|microRNA 124a-1,8p23.1,8,NC_000008.11,9903388,9903472,minus,1,609327,CP
9606,Homo sapiens,9761,0,live,MLEC,KIAA0152,malectin,malectin|oligosaccharyltransferase complex subunit (non-catalytic),12q24.31,12,NC_000012.12,120687149,120701859,plus,6,613802,CP
9606,Homo sapiens,4524,0,live,MTHFR,,methylenetetrahydrofolate reductase,"methylenetetrahydrofolate reductase|5,10-methylenetetrahydrofolate reductase (NADPH)|methylenetetrahydrofolate reductase (NAD(P)H)",1p36.22,1,NC_000001.11,11785723,11806103,minus,12,607093,CP
9606,Homo sapiens,4619,0,live,MYH1,"HEL71, MYHSA1, MYHa, MyHC-2X/D, MyHC-2x",myosin heavy chain 1,"myosin-1|epididymis luminal protein 71|myHC-IIx/d|myosin heavy chain 2x|myosin heavy chain IIx/d|myosin heavy chain, skeletal muscle, adult 1|myosin, heavy chain 1, skeletal muscle, adult|myosin, heavy polypeptide 1, skeletal muscle, adult",17p13.1,17,NC_000017.11,10492307,10518719,minus,40,160730,CP
9606,Homo sapiens,7080,0,live,NKX2-1,"BCH, BHC, NK-2, NKX2.1, NKX2A, NMTC1, T/EBP, TEBP, TITF1, TTF-1, TTF1",NK2 homeobox 1,homeobox protein Nkx-2.1|NK-2 homolog A|homeobox protein NK-2 homolog A|thyroid nuclear factor 1|thyroid transcription factor 1|thyroid-specific enhancer-binding protein,14q13.3,14,NC_000014.9,36516397,36520232,minus,3,600635,CP
9606,Homo sapiens,4842,0,live,NOS1,"IHPS1, N-NOS, NC-NOS, NOS, bNOS, nNOS",nitric oxide synthase 1,"nitric oxide synthase, brain|NOS type I|constitutive NOS|neuronal NOS|nitric oxide synthase 1 (neuronal)|peptidyl-cysteine S-nitrosylase NOS1",12q24.22,12,NC_000012.12,117208142,117361626,minus,33,163731,CP
9606,Homo sapiens,4843,0,live,NOS2,"HEP-NOS, INOS, NOSA, NOS2",nitric oxide synthase 2,"nitric oxide synthase, inducible|NOS, type II|hepatocyte NOS|inducible NO synthase|inducible NOS|nitric oxide synthase 2, inducible|nitric oxide synthase 2A (inducible, hepatocytes)|nitric oxide synthase, macrophage|peptidyl-cysteine S-nitrosylase NOS2",17q11.2,17,NC_000017.11,27756766,27800529,minus,27,163730,CP
9606,Homo sapiens,51294,0,live,PCDH12,"DMJDS1, VE-cadherin-2, VECAD2",protocadherin 12,protocadherin-12|VE-cad-2|VE-cadherin 2|vascular cadherin-2|vascular endothelial cadherin 2,5q31.3,5,NC_000005.10,141943581,141958812,minus,5,605622,CP
9606,Homo sapiens,5354,0,live,PLP1,"GPM6C, HLD1, MMPL, PLP, PLP/DM20, PMD, SPG2",proteolipid protein 1,myelin proteolipid protein|lipophilin|major myelin proteolipid protein,Xq22.2,X,NC_000023.11,103776506,103792619,plus,8,300401,CP
9606,Homo sapiens,5624,0,live,PROC,"APC, PC1, THPH3, THPH4, PROC","protein C, inactivator of coagulation factors Va and VIIIa",vitamin K-dependent protein C|Protein C-Nagoya|activated protein C|anticoagulant protein C|autoprothrombin IIA|blood coagulation factor XIV|prepro-protein C|type I protein C,2q14.3,2,NC_000002.12,127418143,127429246,plus,8,612283,CP
9606,Homo sapiens,6506,0,live,SLC1A2,"EAAT2, EIEE41, GLT-1, HBGT",solute carrier family 1 member 2,"excitatory amino acid transporter 2|excitotoxic amino acid transporter 2|glutamate/aspartate transporter II|sodium-dependent glutamate/aspartate transporter 2|solute carrier family 1 (glial high affinity glutamate transporter), member 2",11p13,11,NC_000011.10,35251205,35420058,minus,16,600300,CP
9606,Homo sapiens,6696,0,live,SPP1,"BNSP, BSPI, ETA-1, OPN",secreted phosphoprotein 1,"osteopontin|SPP1/CALPHA1 fusion|early T-lymphocyte activation 1|nephropontin|osteopontin/immunoglobulin alpha 1 heavy chain constant region fusion protein|secreted phosphoprotein 1 (osteopontin, bone sialoprotein I, early T-lymphocyte activation 1)|secreted phosphoprotein 1 variant 6|urinary stone protein|uropontin",4q22.1,4,NC_000004.12,87975714,87983411,plus,8,166490,CP
9606,Homo sapiens,7124,0,live,TNF,"DIF-alpha, TNFA, TNFSF2, TNLG1F, TNF",tumor necrosis factor,"tumor necrosis factor|APC1 protein|TNF, macrophage-derived|TNF, monocyte-derived|TNF-a|tumor necrosis factor ligand 1F|tumor necrosis factor ligand superfamily member 2|tumor necrosis factor-alpha",6p21.33,6,NC_000006.12,31575565,31578336,plus,4,191160,CP
9606,Homo sapiens,10452,0,live,TOMM40,"C19orf1, D19S1177E, PER-EC1, PEREC1, TOM40",translocase of outer mitochondrial membrane 40,mitochondrial import receptor subunit TOM40 homolog|mitochondrial outer membrane protein|p38.5|protein Haymaker|translocase of outer membrane 40 kDa subunit homolog|translocase of outer mitochondrial membrane 40 homolog,19q13.32,19,NC_000019.10,44891226,44903689,plus,11,608061,CP
9606,Homo sapiens,7432,0,live,VIP,PHM27,vasoactive intestinal peptide,VIP peptides|prepro-VIP,6q25.2,6,NC_000006.12,152750797,152759765,plus,7,192320,CP
9606,Homo sapiens,89,0,live,ACTN3,ACTN3D,actinin alpha 3,alpha-actinin-3|F-actin cross-linking protein|alpha-actinin skeletal muscle,11q13.2,11,NC_000011.10,66546395,66563334,plus,22,102574,MD
9606,Homo sapiens,154,0,live,ADRB2,"ADRB2R, ADRBR, B2AR, BAR, BETA2AR",adrenoceptor beta 2,"beta-2 adrenergic receptor|adrenergic, beta-2-, receptor, surface|adrenoceptor beta 2 surface|beta-2 adrenoceptor|beta-2 adrenoreceptor|catecholamine receptor",5q32,5,NC_000005.10,148826611,148828623,plus,1,109690,MD
9606,Homo sapiens,177,0,live,AGER,"RAGE, SCARJ1",advanced glycosylation end-product specific receptor,advanced glycosylation end product-specific receptor|receptor for advanced glycation end-products variant 20,6p21.32,6,NC_000006.12,32180969,32184380,minus,11,600214,MD
9606,Homo sapiens,823,0,live,CAPN1,"CANP, CANP1, CANPL1, SPG76, muCANP, muCL",calpain 1,"calpain-1 catalytic subunit|CANP 1|calcium-activated neutral proteinase 1|calpain 1, (mu/I) large subunit|calpain mu-type|calpain, large polypeptide L1|calpain-1 large subunit|cell proliferation-inducing gene 30 protein|cell proliferation-inducing protein 30|micromolar-calpain",11q13.1,11,NC_000011.10,65181373,65212006,plus,26,114220,MD
9606,Homo sapiens,824,0,live,CAPN2,"CANP2, CANPL2, CANPml, mCANP",calpain 2,"calpain-2 catalytic subunit|CANP 2|M-calpain|calcium-activated neutral proteinase 2|calpain 2, (m/II) large subunit|calpain 2, large [catalytic] subunit|calpain 2, large subunit|calpain M-type|calpain, large polypeptide L2|millimolar-calpain",1q41,1,NC_000001.11,223701597,223776018,plus,22,114230,MD
9606,Homo sapiens,837,0,live,CASP4,"ICE(rel)II, ICEREL-II, ICH-2, Mih1, Mih1/TX, TX",caspase 4,"caspase-4|CASP-4|ICE and Ced-3 homolog 2|ICE(rel)-II|apoptotic cysteine protease Mih1/TX|caspase 4, apoptosis-related cysteine peptidase|caspase 4, apoptosis-related cysteine protease|protease ICH-2|protease TX",11q22.3,11,NC_000011.10,104942866,104968596,minus,10,602664,MD
9606,Homo sapiens,1268,0,live,CNR1,"CANN6, CB-R, CB1, CB1A, CB1K5, CB1R, CNR",cannabinoid receptor 1,cannabinoid receptor 1|cannabinoid receptor 1 (brain)|central cannabinoid receptor,6q15,6,NC_000006.12,88139864,88167349,minus,8,114610,MD
9606,Homo sapiens,1605,0,live,DAG1,"156DAG, A3a, AGRNR, DAG, LGMDR16, MDDGA9, MDDGC7, MDDGC9",dystroglycan 1,dystroglycan|dystroglycan 1 (dystrophin-associated glycoprotein 1),3p21.31,3,NC_000003.12,49468703,49535618,plus,9,128239,MD
9606,Homo sapiens,1756,0,live,DMD,"BMD, CMD3B, DXS142, DXS164, DXS206, DXS230, DXS239, DXS268, DXS269, DXS270, DXS272, MRX85",dystrophin,dystrophin|truncated dystrophin,Xp21.2-p21.1,X,NC_000023.11,31119219,33339460,minus,89,300377,MD
9606,Homo sapiens,1837,0,live,DTNA,"D18S892E, DRP3, DTN, DTN-A, LVNC1",dystrobrevin alpha,dystrobrevin alpha|dystrophin-related protein 3,18q12.1,18,NC_000018.10,34493298,34891844,plus,30,601239,MD
9606,Homo sapiens,84062,0,live,DTNBP1,"BLOC1S8, DBND, HPS7, My031, SDY",dystrobrevin binding protein 1,"dysbindin|BLOC-1 subunit 8|Hermansky-Pudlak syndrome 7 protein|biogenesis of lysosomal organelles complex-1, subunit 8|biogenesis of lysosome-related organelles complex 1 subunit 8|dysbindin-1",6p22.3,6,NC_000006.12,15522803,15663058,minus,14,607145,MD
9606,Homo sapiens,8291,0,live,DYSF,"FER1L1, LGMD2B, LGMDR2, MMD1",dysferlin,dysferlin|dystrophy-associated fer-1-like 1|fer-1-like family member 1|fer-1-like protein 1|limb girdle muscular dystrophy 2B (autosomal recessive),2p13.2,2,NC_000002.12,71453154,71686763,plus,58,603009,MD
9606,Homo sapiens,1908,0,live,EDN3,"ET-3, ET3, HSCR4, PPET3, WS4B",endothelin 3,endothelin-3|preproendothelin-3,20q13.32,20,NC_000020.11,59300415,59325992,plus,6,131242,MD
9606,Homo sapiens,2335,0,live,FN1,"CIG, ED-B, FINC, FN, FNZ, GFND, GFND2, LETS, MSF, SMDCF",fibronectin 1,fibronectin|cold-insoluble globulin|epididymis secretory sperm binding protein|migration-stimulating factor,2q35,2,NC_000002.12,215360862,215436167,minus,46,135600,MD
9606,Homo sapiens,2710,0,live,GK,"GK1D, GK",glycerol kinase,glycerol kinase|ATP:glycerol 3-phosphotransferase|glycerokinase,Xp21.2,X,NC_000023.11,30653348,30731462,plus,24,300474,MD
9606,Homo sapiens,2817,0,live,GPC1,glypican,glypican 1,glypican-1|epididymis secretory sperm binding protein|glypican proteoglycan 1,2q37.3,2,NC_000002.12,240435663,240468076,plus,10,600395,MD
9606,Homo sapiens,148738,0,live,HJV,"HFE2, HFE2A, JH, RGMC",hemojuvelin BMP co-receptor,hemojuvelin|RGM domain family member C|haemojuvelin|hemochromatosis type 2 (juvenile)|hemochromatosis type 2 protein|hemojuvelin BMP coreceptor|repulsive guidance molecule c,1q21.1,1,NC_000001.11,146017470,146021735,minus,4,608374,MD
9606,Homo sapiens,3105,0,live,HLA-A,HLAA,"major histocompatibility complex, class I, A","HLA class I histocompatibility antigen, A alpha chain|HLA class I histocompatibility antigen, A-1 alpha chain|MHC class I antigen HLA-A heavy chain|leukocyte antigen class I-A",6p22.1,6,NC_000006.12,29942532,29945870,plus,8,142800,MD
9606,Homo sapiens,3106,0,live,HLA-B,"AS, B-4901, HLAB","major histocompatibility complex, class I, B","major histocompatibility complex, class I, B|HLA class I antigen HLA-B|HLA class I histocompatibility antigen, B alpha chain|MHC HLA-B cell surface glycoprotein|MHC HLA-B transmembrane glycoprotein|MHC class 1 antigen|MHC class I antigen HLA-B alpha chain|MHC class I antigen HLA-B heavy chain|MHC class I antigen SHCHA|MHC class I molecule|leukocyte antigen class I-B",6p21.33,6,NC_000006.12,31353875,31357179,minus,8,142830,MD
9606,Homo sapiens,3320,0,live,HSP90AA1,"EL52, HEL-S-65p, HSP86, HSP89A, HSP90A, HSP90N, HSPC1, HSPCA, HSPCAL1, HSPCAL4, HSPN, Hsp103, Hsp89, Hsp90, LAP-2, LAP2",heat shock protein 90 alpha family class A member 1,"heat shock protein HSP 90-alpha|HSP 86|LPS-associated protein 2|epididymis luminal secretory protein 52|epididymis secretory sperm binding protein Li 65p|heat shock 86 kDa|heat shock 90kD protein 1, alpha|heat shock 90kD protein 1, alpha-like 4|heat shock 90kD protein, alpha-like 4|heat shock 90kDa protein 1, alpha|heat shock protein 90kDa alpha (cytosolic), class A member 1|heat shock protein 90kDa alpha family class A member 1|lipopolysaccharide-associated protein 2|renal carcinoma antigen NY-REN-38",14q32.31,14,NC_000014.9,102080742,102139749,minus,13,140571,MD
9606,Homo sapiens,3339,0,live,HSPG2,"HSPG, PLC, PRCAN, SJA, SJS, SJS1",heparan sulfate proteoglycan 2,basement membrane-specific heparan sulfate proteoglycan core protein|endorepellin (domain V region)|perlecan proteoglycan,1p36.12,1,NC_000001.11,21822244,21937310,minus,103,142461,MD
9606,Homo sapiens,3605,0,live,IL17A,"CTLA-8, CTLA8, IL-17, IL-17A, IL17",interleukin 17A,interleukin-17A|cytotoxic T-lymphocyte-associated antigen 8|cytotoxic T-lymphocyte-associated protein 8|interleukin 17 (cytotoxic T-lymphocyte-associated serine esterase 8),6p12.2,6,NC_000006.12,52186375,52190638,plus,3,603149,MD
9606,Homo sapiens,11141,0,live,IL1RAPL1,"IL-1-RAPL-1, IL-1RAPL-1, IL1R8, IL1RAPL, IL1RAPL-1, MRX10, MRX21, MRX34, OPHN4, TIGIRR-2",interleukin 1 receptor accessory protein like 1,"interleukin-1 receptor accessory protein-like 1|X-linked interleukin-1 receptor accessory protein-like 1|interleukin 1 receptor-8|mental retardation, X-linked 10|oligophrenin-4|three immunoglobulin domain-containing IL-1 receptor-related 2",Xp21.3-p21.2,X,NC_000023.11,28587446,29956718,plus,13,300206,MD
9606,Homo sapiens,3679,0,live,ITGA7,,integrin subunit alpha 7,integrin alpha-7|integrin alpha 7 chain,12q13.2,12,NC_000012.12,55684568,55716037,minus,31,600536,MD
9606,Homo sapiens,3708,0,live,ITPR1,"ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29","inositol 1,4,5-trisphosphate receptor type 1","inositol 1,4,5-trisphosphate receptor type 1|IP3 receptor|IP3R 1|inositol 1,4,5-triphosphate receptor, type 1|protein phosphatase 1, regulatory subunit 94|type 1 InsP3 receptor|type 1 inositol 1,4,5-trisphosphate receptor",3p26.1,3,NC_000003.12,4493348,4847506,plus,63,147265,MD
9606,Homo sapiens,8425,0,live,LTBP4,"ARCL1C, LTBP-4L, LTBP4S, LTBP4",latent transforming growth factor beta binding protein 4,latent-transforming growth factor beta-binding protein 4|latent transforming growth factor-beta binding protein 4L,19q13.2,19,NC_000019.10,40593166,40629820,plus,35,604710,MD
9606,Homo sapiens,4282,0,live,MIF,"GIF, GLIF, MMIF",macrophage migration inhibitory factor,macrophage migration inhibitory factor|L-dopachrome isomerase|L-dopachrome tautomerase|epididymis secretory sperm binding protein|macrophage migration inhibitory factor (glycosylation-inhibiting factor)|phenylpyruvate tautomerase,22q11.23,22,NC_000022.11,23894383,23895223,plus,3,153620,MD
9606,Homo sapiens,406976,0,live,MIR199A1,"MIR-199-s, MIRN199A1, mir-199a-1",microRNA 199a-1,hsa-mir-199a-1|miR-199a-3p,19p13.2,19,NC_000019.10,10817426,10817496,minus,1,610719,MD
9606,Homo sapiens,406977,0,live,MIR199A2,"MIR-199-s, MIRN199A2, mir-199a-2",microRNA 199a-2,hsa-mir-199a-2|miR-199a-3p,1q24.3,1,NC_000001.11,172144535,172144644,minus,1,610720,MD
9606,Homo sapiens,406989,0,live,MIR206,"MIRN206, miRNA206, mir-206",microRNA 206,hsa-mir-206,6p12.2,6,NC_000006.12,52144349,52144434,plus,1,611599,MD
9606,Homo sapiens,4313,0,live,MMP2,"CLG4, CLG4A, MMP-2, MMP-II, MONA, TBE-1",matrix metallopeptidase 2,"72 kDa type IV collagenase|collagenase type IV-A|matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)|matrix metalloproteinase-2|matrix metalloproteinase-II|neutrophil gelatinase",16q12.2,16,NC_000016.10,55478830,55506691,plus,17,120360,MD
9606,Homo sapiens,2660,0,live,MSTN,"GDF8, MSLHP",myostatin,growth/differentiation factor 8,2q32.2,2,NC_000002.12,190055700,190062729,minus,3,601788,MD
9606,Homo sapiens,190,0,live,NR0B1,"AHC, AHCH, AHX, DAX-1, DAX1, DSS, GTD, HHG, NROB1, SRXY2",nuclear receptor subfamily 0 group B member 1,nuclear receptor subfamily 0 group B member 1|DSS-AHC critical region on the X chromosome protein 1|nuclear hormone receptor|nuclear receptor DAX-1|truncated nuclear receptor subfamily 0 group B member 1,Xp21.2,X,NC_000023.11,30304206,30309390,minus,2,300473,MD
9606,Homo sapiens,2908,0,live,NR3C1,"GCCR, GCR, GCRST, GR, GRL",nuclear receptor subfamily 3 group C member 1,"glucocorticoid receptor|glucocorticoid nuclear receptor variant 1|nuclear receptor subfamily 3 group C member 1 variant hGR-B(54)|nuclear receptor subfamily 3 group C member 1 variant hGR-B(77)|nuclear receptor subfamily 3 group C member 1 variant hGR-B(93)|nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)",5q31.3,5,NC_000005.10,143277931,143435512,minus,16,138040,MD
9606,Homo sapiens,5009,0,live,OTC,OCTD,ornithine carbamoyltransferase,"ornithine carbamoyltransferase, mitochondrial|OTCase|ornithine transcarbamylase",Xp11.4,X,NC_000023.11,38352528,38421446,plus,10,300461,MD
9606,Homo sapiens,25891,0,live,PAMR1,"DKFZP586H2123, FP938, RAMP",peptidase domain containing associated with muscle regeneration 1,inactive serine protease PAMR1|peptidase domain-containing protein associated with muscle regeneration 1|regeneration associated muscle protease|regeneration-associated muscle protease homolog,11p13,11,NC_000011.10,35431827,35530300,minus,15,,MD
9606,Homo sapiens,142,0,live,PARP1,"ADPRT, ADPRT 1, ADPRT1, ARTD1, PARP, PARP-1, PPOL, pADPRT-1",poly(ADP-ribose) polymerase 1,"poly [ADP-ribose] polymerase 1|ADP-ribosyltransferase (NAD+; poly (ADP-ribose) polymerase)|ADP-ribosyltransferase NAD(+)|ADP-ribosyltransferase diphtheria toxin-like 1|DNA ADP-ribosyltransferase PARP1|NAD(+) ADP-ribosyltransferase 1|poly (ADP-ribose) polymerase family, member 1|poly(ADP-ribose) synthetase|poly(ADP-ribosyl)transferase|poly[ADP-ribose] synthase 1|protein poly-ADP-ribosyltransferase PARP1",1q42.12,1,NC_000001.11,226360691,226408093,minus,23,173870,MD
9606,Homo sapiens,5155,0,live,PDGFB,"IBGC5, PDGF-2, PDGF2, SIS, SSV, c-sis",platelet derived growth factor subunit B,"platelet-derived growth factor subunit B|PDGF subunit B|PDGF, B chain|becaplermin|epididymis secretory sperm binding protein|platelet-derived growth factor 2|platelet-derived growth factor B chain|platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)|platelet-derived growth factor, beta polypeptide (oncogene SIS)|proto-oncogene c-Sis",22q13.1,22,NC_000022.11,39223359,39244982,minus,8,190040,MD
9606,Homo sapiens,5562,0,live,PRKAA1,"AMPK, AMPKa1",protein kinase AMP-activated catalytic subunit alpha 1,"5'-AMP-activated protein kinase catalytic subunit alpha-1|5'-AMP-activated protein kinase, catalytic alpha-1 chain|ACACA kinase|AMP -activate kinase alpha 1 subunit|AMP-activated protein kinase, catalytic, alpha-1|AMPK alpha 1|AMPK subunit alpha-1|HMGCR kinase|acetyl-CoA carboxylase kinase|hydroxymethylglutaryl-CoA reductase kinase|protein kinase, AMP-activated, alpha 1 catalytic subunit|tau-protein kinase PRKAA1",5p13.1,5,NC_000005.10,40759379,40798195,minus,12,602739,MD
9606,Homo sapiens,8842,0,live,PROM1,"AC133, CD133, CORD12, MCDR2, MSTP061, PROML1, RP41, STGD4",prominin 1,prominin-1|antigen AC133|hProminin|hematopoietic stem cell antigen|prominin-like protein 1,4p15.32,4,NC_000004.12,15968226,16084059,minus,35,604365,MD
9606,Homo sapiens,29108,0,live,PYCARD,"ASC, CARD5, TMS, TMS-1, TMS1",PYD and CARD domain containing,apoptosis-associated speck-like protein containing a CARD|caspase recruitment domain-containing protein 5|target of methylation-induced silencing 1,16p11.2,16,NC_000016.10,31201486,31202760,minus,3,606838,MD
9606,Homo sapiens,282808,0,live,RAB40AL,"MRXSMP, RAR2, RLGP",RAB40A like,"ras-related protein Rab-40A-like|RAB40A, member RAS oncogene family-like|Ras like GTPase|SOCS box containing protein RAR2|ras-like GTPase",Xq22.1,X,NC_000023.11,102937272,102938300,plus,1,300405,MD
9606,Homo sapiens,9672,0,live,SDC3,"SDCN, SYND3",syndecan 3,syndecan-3|N-syndecan|syndecan neural type|syndecan proteoglycan 3,1p35.2,1,NC_000001.11,30869466,30909735,minus,8,186357,MD
9606,Homo sapiens,6445,0,live,SGCG,"35DAG, A4, DAGA4, DMDA, DMDA1, LGMD2C, LGMDR5, MAM, SCARMD2, SCG3, gamma-SG",sarcoglycan gamma,"gamma-sarcoglycan|35 kDa dystrophin-associated glycoprotein|35kD dystrophin-associated glycoprotein|sarcoglycan, gamma (35kDa dystrophin-associated glycoprotein)",13q12.12,13,NC_000013.11,23160508,23325162,plus,10,608896,MD
9606,Homo sapiens,6640,0,live,SNTA1,"LQT12, SNT1, TACIP1, dJ1187J4.5",syntrophin alpha 1,"alpha-1-syntrophin|59 kDa dystrophin-associated protein A1 acidic component 1|acidic alpha 1 syntrophin|dystrophin-associated protein A1, 59kDa, acidic component|pro-TGF-alpha cytoplasmic domain-interacting protein 1|syntrophin-1",20q11.21,20,NC_000020.11,33407957,33443853,minus,9,601017,MD
9606,Homo sapiens,6641,0,live,SNTB1,"59-DAP, A1B, BSYN2, DAPA1B, SNT2, SNT2B1, TIP-43",syntrophin beta 1,"beta-1-syntrophin|59 kDa dystrophin-associated protein A1 basic component 1|dystrophin-associated protein A1, 59kD, basic component 1|syntrophin, beta 1 (dystrophin-associated protein A1, 59kDa, basic component 1)|syntrophin-2|tax interaction protein 43",8q24.12,8,NC_000008.11,120535756,120812046,minus,8,600026,MD
9606,Homo sapiens,6645,0,live,SNTB2,"D16S2531E, EST25263, SNT2B2, SNT3, SNTL",syntrophin beta 2,"beta-2-syntrophin|59 kDa dystrophin-associated protein A1 basic component 2|dystrophin-associated protein A1, 59kD, basic component 2|syntrophin, beta 2 (dystrophin-associated protein A1, 59kDa, basic component 2)|syntrophin-3",16q22.1,16,NC_000016.10,69187147,69309052,plus,7,600027,MD
9606,Homo sapiens,54221,0,live,SNTG2,"G2SYN, SYN5",syntrophin gamma 2,gamma-2-syntrophin|syntrophin-5,2p25.3,2,NC_000002.12,950849,1367991,plus,30,608715,MD
9606,Homo sapiens,6696,0,live,SPP1,"BNSP, BSPI, ETA-1, OPN",secreted phosphoprotein 1,"osteopontin|SPP1/CALPHA1 fusion|early T-lymphocyte activation 1|nephropontin|osteopontin/immunoglobulin alpha 1 heavy chain constant region fusion protein|secreted phosphoprotein 1 (osteopontin, bone sialoprotein I, early T-lymphocyte activation 1)|secreted phosphoprotein 1 variant 6|urinary stone protein|uropontin",4q22.1,4,NC_000004.12,87975714,87983411,plus,8,166490,MD
9606,Homo sapiens,8082,0,live,SSPN,"DAGA5, KRAG, NSPN, SPN1, SPN2",sarcospan,sarcospan|K-ras oncogene-associated protein|Kras oncogene-associated|kirsten-ras-associated protein|microspan|nanospan|sarcospan (Kras oncogene-associated gene),12p12.1,12,NC_000012.12,26121951,26234777,plus,7,601599,MD
9606,Homo sapiens,81493,0,live,SYNC,"SYNC1OILIN, SYNC","syncoilin, intermediate filament protein",syncoilin|intermediate filament protein syncoilin|syncoilin intermediate filament 1|syncoilin-1,1p35.1,1,NC_000001.11,32679906,32703596,minus,8,611750,MD
9606,Homo sapiens,23336,0,live,SYNM,"DMN, SYN",synemin,"synemin|desmuslin|synemin alpha|synemin beta|synemin, intermediate filament protein",15q26.3,15,NC_000015.10,99105069,99136586,plus,6,606087,MD
9606,Homo sapiens,7013,0,live,TERF1,"PIN2, TRBF1, TRF, TRF1, hTRF1-AS, t-TRF1",telomeric repeat binding factor 1,telomeric repeat-binding factor 1|NIMA-interacting protein 2|TTAGGG repeat-binding factor 1|telomeric protein Pin2/TRF1|telomeric repeat binding factor (NIMA-interacting) 1,8q21.11,8,NC_000008.11,73008856,73048123,plus,12,600951,MD
9606,Homo sapiens,7040,0,live,TGFB1,"CED, DPD1, IBDIMDE, LAP, TGF-beta1, TGFB, TGFbeta",transforming growth factor beta 1,transforming growth factor beta-1 proprotein|TGF-beta-1|latency-associated peptide|prepro-transforming growth factor beta-1|transforming growth factor beta1,19q13.2,19,NC_000019.10,41330323,41353922,minus,7,190180,MD
9606,Homo sapiens,7048,0,live,TGFBR2,"AAT3, FAA3, LDS1B, LDS2, LDS2B, MFS2, RIIC, TAAD2, TBR-ii, TBRII, TGFR-2, TGFbeta-RII",transforming growth factor beta receptor 2,"TGF-beta receptor type-2|TGF-beta receptor type IIB|TGF-beta type II receptor|tbetaR-II|transforming growth factor beta receptor II|transforming growth factor beta receptor type IIC|transforming growth factor, beta receptor II (70/80kDa)|transforming growth factor, beta receptor II alpha|transforming growth factor, beta receptor II beta|transforming growth factor, beta receptor II delta|transforming growth factor, beta receptor II epsilon|transforming growth factor, beta receptor II gamma",3p24.1,3,NC_000003.12,30606472,30694142,plus,11,190182,MD
9606,Homo sapiens,7052,0,live,TGM2,"TG(C), TGC",transglutaminase 2,"protein-glutamine gamma-glutamyltransferase 2|C polypeptide, protein-glutamine-gamma-glutamyltransferase|TGase C|TGase H|TGase-2|tissue transglutaminase|transglutaminase C|transglutaminase H",20q11.23,20,NC_000020.11,38127385,38166508,minus,14,190196,MD
9606,Homo sapiens,7076,0,live,TIMP1,"CLGI, EPA, EPO, HCI, TIMP, TIMP-1",TIMP metallopeptidase inhibitor 1,metalloproteinase inhibitor 1|collagenase inhibitor|epididymis secretory sperm binding protein|erythroid potentiating activity|fibroblast collagenase inhibitor|tissue inhibitor of metalloproteinases 1,Xp11.3,X,NC_000023.11,47582408,47586789,plus,5,305370,MD
9606,Homo sapiens,7077,0,live,TIMP2,"CSC-21K, DDC8",TIMP metallopeptidase inhibitor 2,metalloproteinase inhibitor 2|testicular secretory protein Li 57|tissue inhibitor of metalloproteinases 2,17q25.3,17,NC_000017.11,78852977,78925387,minus,5,188825,MD
9606,Homo sapiens,22954,0,live,TRIM32,"BBS11, HT2A, LGMD2H, LGMDR8, TATIP",tripartite motif containing 32,"E3 ubiquitin-protein ligase TRIM32|72 kDa Tat-interacting protein|RING-type E3 ubiquitin transferase TRIM32|TAT-interactive protein, 72-KD|tripartite motif-containing protein 32|zinc-finger protein HT2A",9q33.1,9,NC_000009.12,116687305,116701299,plus,4,602290,MD
